CT1_CONTA;CT1_DESC01;CT1_CLASSE;CT1_NORMAL;CT1_BLOQ;CT1_CTASUP;CT1_CTLALU;CT1_DIOPS
411221029;Outras Recuperações;2;1;2;41122102;411221029;4
41122103;Planos Coletivos por Adesão antes da Lei;1;1;2;411221;41122103;4
411221031;Despesas com Eventos / Sinistros;2;1;2;41122103;411221031;4
411221032;Glosas;2;1;2;41122103;411221032;4
411221033;Recuperação por Co-Participação;2;1;2;41122103;411221033;4
411221039;Outras Recuperações;2;1;2;41122103;411221039;4
41122104;Planos Coletivos por Adesão depois da Lei;1;1;2;411221;41122104;4
411221041;Despesas com Eventos / Sinistros;2;1;2;41122104;411221041;4
411221042;Glosas;2;1;2;41122104;411221042;4
411221043;Recuperação por Co-Participação;2;1;2;41122104;411221043;4
411221049;Outras Recuperações;2;1;2;41122104;411221049;4
41122105;Planos Coletivos Empresariais antes da Lei;1;1;2;411221;41122105;4
411221051;Despesas com Eventos / Sinistros;2;1;2;41122105;411221051;4
411221052;Glosas;2;1;2;41122105;411221052;4
411221053;Recuperação por Co-Participação;2;1;2;41122105;411221053;4
411221059;Outras Recuperações;2;1;2;41122105;411221059;4
41122106;Planos Coletivos Empresariais depois da Lei;1;1;2;411221;41122106;4
411221061;Despesas com Eventos / Sinistros;2;1;2;41122106;411221061;4
411221062;Glosas;2;1;2;41122106;411221062;4
411221063;Recuperação por Co-Participação;2;1;2;41122106;411221063;4
411221069;Outras Recuperações;2;1;2;41122106;411221069;4
41122108;Corresponsabilidade Assumida;1;1;2;411221;41122108;4
411221081;Despesas com Eventos / Sinistros;2;1;2;41122108;411221081;4
411221082;Glosas;2;1;2;41122108;411221082;4
411222;Cobertura Assistencial com Preço Pós-estabelecido;1;1;2;41122;411222;4
41122203;Planos Coletivos por Adesão antes da Lei;1;1;2;411222;41122203;4
411222031;Despesas com Eventos / Sinistros;2;1;2;41122203;411222031;4
411222032;Glosas;2;1;2;41122203;411222032;4
411222033;Recuperação por Co-Participação;2;1;2;41122203;411222033;4
411222039;Outras Recuperações;2;1;2;41122203;411222039;4
41122204;Planos Coletivos por Adesão depois da Lei;1;1;2;411222;41122204;4
411222041;Despesas com Eventos / Sinistros;2;1;2;41122204;411222041;4
411222042;Glosas;2;1;2;41122204;411222042;4
411222043;Recuperação por Co-Participação;2;1;2;41122204;411222043;4
411222049;Outras Recuperações;2;1;2;41122204;411222049;4
41122205;Planos Coletivos Empresariais antes da Lei;1;1;2;411222;41122205;4
411222051;Despesas com Eventos / Sinistros;2;1;2;41122205;411222051;4
411222052;Glosas;2;1;2;41122205;411222052;4
411222053;Recuperação por Co-Participação;2;1;2;41122205;411222053;4
411222059;Outras Recuperações;2;1;2;41122205;411222059;4
41122206;Planos Coletivos Empresariais depois da Lei;1;1;2;411222;41122206;4
411222061;Despesas com Eventos / Sinistros;2;1;2;41122206;411222061;4
411222062;Glosas;2;1;2;41122206;411222062;4
411222063;Recuperação por Co-Participação;2;1;2;41122206;411222063;4
411222069;Outras Recuperações;2;1;2;41122206;411222069;4
41122208;Corresponsabilidade Assumida;1;1;2;411222;41122208;4
411222081;Despesas com Eventos / Sinistros;2;1;2;41122208;411222081;4
411222082;Glosas;2;1;2;41122208;411222082;4
4113;EVENTOS/ SINISTROS CONHECIDOS OU AVISADOS  NA MODALIDADE DE PAGAMENTO POR ORÇAMENTO GLOBAL;1;1;2;411;4113;4
41131;EVENTOS/ SINISTROS CONHECIDOS OU AVISADOS  DE ASSISTÊNCIA A SAÚDE MEDICO HOSPITALAR ;1;1;2;4113;41131;4
411311;Cobertura Assistencial com Preço Pré-estabelecido;1;1;2;41131;411311;4
41131101;Planos Individuais/Familiares antes da Lei;1;1;2;411311;41131101;4
411311011;Despesas com Eventos / Sinistros;2;1;2;41131101;411311011;4
411311012;Glosas;2;1;2;41131101;411311012;4
411311013;Recuperação por Co-Participação;2;1;2;41131101;411311013;4
411311019;Outras Recuperações ;2;1;2;41131101;411311019;4
41131102;Planos Individuais/Familiares depois da Lei;1;1;2;411311;41131102;4
411311021;Despesas com Eventos / Sinistros;2;1;2;41131102;411311021;4
411311022;Glosas;2;1;2;41131102;411311022;4
411311023;Recuperação por Co-Participação;2;1;2;41131102;411311023;4
411311029;Outras Recuperações;2;1;2;41131102;411311029;4
41131103;Planos Coletivos por Adesão antes da Lei;1;1;2;411311;41131103;4
411311031;Despesas com Eventos / Sinistros;2;1;2;41131103;411311031;4
411311032;Glosas;2;1;2;41131103;411311032;4
411311033;Recuperação por Co-Participação;2;1;2;41131103;411311033;4
411311039;Outras Recuperações;2;1;2;41131103;411311039;4
41131104;Planos Coletivos por Adesão depois da  Lei;1;1;2;411311;41131104;4
411311041;Despesas com Eventos / Sinistros;2;1;2;41131104;411311041;4
411311042;Glosas;2;1;2;41131104;411311042;4
411311043;Recuperação por Co-Participação;2;1;2;41131104;411311043;4
411311049;Outras Recuperações;2;1;2;41131104;411311049;4
41131105;Planos Coletivos Empresariais antes da Lei;1;1;2;411311;41131105;4
411311051;Despesas com Eventos / Sinistros;2;1;2;41131105;411311051;4
411311052;Glosas;2;1;2;41131105;411311052;4
411311053;Recuperação por Co-Participação;2;1;2;41131105;411311053;4
411311059;Outras Recuperações;2;1;2;41131105;411311059;4
41131106;Planos Coletivos Empresariais depois da  Lei;1;1;2;411311;41131106;4
411311061;Despesas com Eventos / Sinistros;2;1;2;41131106;411311061;4
411311062;Glosas;2;1;2;41131106;411311062;4
411311063;Recuperação por Co-Participação;2;1;2;41131106;411311063;4
411311069;Outras Recuperações;2;1;2;41131106;411311069;4
41131108;Corresponsabilidade Assumida;1;1;2;411311;41131108;4
411311081;Despesas com Eventos / Sinistros;2;1;2;41131108;411311081;4
411311082;Glosas;2;1;2;41131108;411311082;4
411312;Cobertura Assistencial com Preço Pós-estabelecido;1;1;2;41131;411312;4
41131203;Planos Coletivos por Adesão antes da Lei;1;1;2;411312;41131203;4
411312031;Despesas com Eventos / Sinistros;2;1;2;41131203;411312031;4
411312032;Glosas;2;1;2;41131203;411312032;4
411312033;Recuperação por Co-Participação;2;1;2;41131203;411312033;4
411312039;Outras Recuperações;2;1;2;41131203;411312039;4
41131204;Planos Coletivos por Adesão depois da  Lei;1;1;2;411312;41131204;4
411312041;Despesas com Eventos / Sinistros;2;1;2;41131204;411312041;4
411312042;Glosas;2;1;2;41131204;411312042;4
411312043;Recuperação por Co-Participação;2;1;2;41131204;411312043;4
411312049;Outras Recuperações;2;1;2;41131204;411312049;4
41131205;Planos Coletivos Empresariais antes da Lei;1;1;2;411312;41131205;4
411312051;Despesas com Eventos / Sinistros;2;1;2;41131205;411312051;4
411312052;Glosas;2;1;2;41131205;411312052;4
411312053;Recuperação por Co-Participação;2;1;2;41131205;411312053;4
411312059;Outras Recuperações;2;1;2;41131205;411312059;4
41131206;Planos Coletivos Empresariais depois da  Lei;1;1;2;411312;41131206;4
411312061;Despesas com Eventos / Sinistros;2;1;2;41131206;411312061;4
411312062;Glosas;2;1;2;41131206;411312062;4
411312063;Recuperação por Co-Participação;2;1;2;41131206;411312063;4
411312069;Outras Recuperações;2;1;2;41131206;411312069;4
41131208;Corresponsabilidade Assumida;1;1;2;411312;41131208;4
411312081;Despesas com Eventos / Sinistros;2;1;2;41131208;411312081;4
411312082;Glosas;2;1;2;41131208;411312082;4
41132;EVENTOS/SINISTROS  DE ASSISTÊNCIA ODONTOLÓGICA ;1;1;2;4113;41132;4
411321;Cobertura Assistencial com Preço Pré-estabelecido;1;1;2;41132;411321;4
41132101;Planos Individuais/Familiares antes da Lei;1;1;2;411321;41132101;4
411321011;Despesas com Eventos / Sinistros;2;1;2;41132101;411321011;4
411321012;Glosas;2;1;2;41132101;411321012;4
411321013;Recuperação por Co-Participação;2;1;2;41132101;411321013;4
411321019;Outras Recuperações;2;1;2;41132101;411321019;4
41132102;Planos Individuais/Familiares depois da Lei;1;1;2;411321;41132102;4
411321021;Despesas com Eventos / Sinistros;2;1;2;41132102;411321021;4
411321022;Glosas;2;1;2;41132102;411321022;4
411321023;Recuperação por Co-Participação;2;1;2;41132102;411321023;4
411321029;Outras Recuperações;2;1;2;41132102;411321029;4
41132103;Planos Coletivos por Adesão antes da Lei;1;1;2;411321;41132103;4
411321031;Despesas com Eventos / Sinistros;2;1;2;41132103;411321031;4
411321032;Glosas;2;1;2;41132103;411321032;4
411321033;Recuperação por Co-Participação;2;1;2;41132103;411321033;4
411321039;Outras Recuperações;2;1;2;41132103;411321039;4
41132104;Planos Coletivos por Adesão depois da Lei;1;1;2;411321;41132104;4
411321041;Despesas com Eventos / Sinistros;2;1;2;41132104;411321041;4
411321042;Glosas;2;1;2;41132104;411321042;4
411321043;Recuperação por Co-Participação;2;1;2;41132104;411321043;4
411321049;Outras Recuperações;2;1;2;41132104;411321049;4
41132105;Planos Coletivos Empresariais antes da Lei;1;1;2;411321;41132105;4
411321051;Despesas com Eventos / Sinistros;2;1;2;41132105;411321051;4
411321052;Glosas;2;1;2;41132105;411321052;4
411321053;Recuperação por Co-Participação;2;1;2;41132105;411321053;4
411321059;Outras Recuperações;2;1;2;41132105;411321059;4
41132106;Planos Coletivos Empresariais depois da Lei;1;1;2;411321;41132106;4
411321061;Despesas com Eventos / Sinistros;2;1;2;41132106;411321061;4
411321062;Glosas;2;1;2;41132106;411321062;4
411321063;Recuperação por Co-Participação;2;1;2;41132106;411321063;4
411321069;Outras Recuperações;2;1;2;41132106;411321069;4
41132108;Corresponsabilidade Assumida;1;1;2;411321;41132108;4
411321081;Despesas com Eventos / Sinistros;2;1;2;41132108;411321081;4
411321082;Glosas;2;1;2;41132108;411321082;4
411322;Cobertura Assistencial com Preço Pós-estabelecido;1;1;2;41132;411322;4
41132203;Planos Coletivos por Adesão antes da Lei;1;1;2;411322;41132203;4
411322031;Despesas com Eventos / Sinistros;2;1;2;41132203;411322031;4
411322032;Glosas;2;1;2;41132203;411322032;4
411322033;Recuperação por Co-Participação;2;1;2;41132203;411322033;4
411322039;Outras Recuperações;2;1;2;41132203;411322039;4
41132204;Planos Coletivos por Adesão depois da Lei;1;1;2;411322;41132204;4
411322041;Despesas com Eventos / Sinistros;2;1;2;41132204;411322041;4
411322042;Glosas;2;1;2;41132204;411322042;4
411322043;Recuperação por Co-Participação;2;1;2;41132204;411322043;4
411322049;Outras Recuperações;2;1;2;41132204;411322049;4
41132205;Planos Coletivos Empresariais antes da Lei;1;1;2;411322;41132205;4
411322051;Despesas com Eventos / Sinistros;2;1;2;41132205;411322051;4
411322052;Glosas;2;1;2;41132205;411322052;4
411322053;Recuperação por Co-Participação;2;1;2;41132205;411322053;4
411322059;Outras Recuperações;2;1;2;41132205;411322059;4
41132206;Planos Coletivos Empresariais depois da Lei;1;1;2;411322;41132206;4
411322061;Despesas com Eventos / Sinistros;2;1;2;41132206;411322061;4
411322062;Glosas;2;1;2;41132206;411322062;4
411322063;Recuperação por Co-Participação;2;1;2;41132206;411322063;4
411322069;Outras Recuperações;2;1;2;41132206;411322069;4
41132208;Corresponsabilidade Assumida;1;1;2;411322;41132208;4
411322081;Despesas com Eventos / Sinistros;2;1;2;41132208;411322081;4
411322082;Glosas;2;1;2;41132208;411322082;4
4114;EVENTOS/ SINISTROS CONHECIDOS OU AVISADOS  NA MODALIDADE DE PAGAMENTO POR PACOTE;1;1;2;411;4114;4
41141;EVENTOS/ SINISTROS CONHECIDOS OU AVISADOS  DE ASSISTÊNCIA A SAÚDE MEDICO HOSPITALAR ;1;1;2;4114;41141;4
411411;Cobertura Assistencial com Preço Pré-estabelecido;1;1;2;41141;411411;4
41141101;Planos Individuais/Familiares antes da Lei;1;1;2;411411;41141101;4
411411011;Despesas com Eventos / Sinistros;2;1;2;41141101;411411011;4
411411012;Glosas;2;1;2;41141101;411411012;4
411411013;Recuperação por Co-Participação;2;1;2;41141101;411411013;4
411411017;Despesas com Eventos/Sinistros - Judicial;2;1;2;41141101;411411017;4
411411019;Outras Recuperações ;2;1;2;41141101;411411019;4
41141102;Planos Individuais/Familiares depois da Lei;1;1;2;411411;41141102;4
411411021;Despesas com Eventos / Sinistros;2;1;2;41141102;411411021;4
411411022;Glosas;2;1;2;41141102;411411022;4
411411023;Recuperação por Co-Participação;2;1;2;41141102;411411023;4
411411027;Despesas com Eventos/Sinistros - Judicial;2;1;2;41141102;411411027;4
411411029;Outras Recuperações;2;1;2;41141102;411411029;4
41141103;Planos Coletivos por Adesão antes da Lei;1;1;2;411411;41141103;4
411411031;Despesas com Eventos / Sinistros;2;1;2;41141103;411411031;4
411411032;Glosas;2;1;2;41141103;411411032;4
411411033;Recuperação por Co-Participação;2;1;2;41141103;411411033;4
411411037;Despesas com Eventos/Sinistros - Judicial;2;1;2;41141103;411411037;4
411411039;Outras Recuperações;2;1;2;41141103;411411039;4
41141104;Planos Coletivos por Adesão depois da  Lei;1;1;2;411411;41141104;4
411411041;Despesas com Eventos / Sinistros;2;1;2;41141104;411411041;4
411411042;Glosas;2;1;2;41141104;411411042;4
411411043;Recuperação por Co-Participação;2;1;2;41141104;411411043;4
411411047;Despesas com Eventos/Sinistros - Judicial;2;1;2;41141104;411411047;4
411411049;Outras Recuperações;2;1;2;41141104;411411049;4
41141105;Planos Coletivos Empresariais antes da Lei;1;1;2;411411;41141105;4
411411051;Despesas com Eventos / Sinistros;2;1;2;41141105;411411051;4
411411052;Glosas;2;1;2;41141105;411411052;4
411411053;Recuperação por Co-Participação;2;1;2;41141105;411411053;4
411411057;Despesas com Eventos/Sinistros - Judicial;2;1;2;41141105;411411057;4
411411059;Outras Recuperações;2;1;2;41141105;411411059;4
41141106;Planos Coletivos Empresariais depois da  Lei;1;1;2;411411;41141106;4
411411061;Despesas com Eventos / Sinistros;2;1;2;41141106;411411061;4
411411062;Glosas;2;1;2;41141106;411411062;4
411411063;Recuperação por Co-Participação;2;1;2;41141106;411411063;4
411411067;Despesas com Eventos/Sinistros - Judicial;2;1;2;41141106;411411067;4
411411069;Outras Recuperações;2;1;2;41141106;411411069;4
41141108;Corresponsabilidade Assumida;1;1;2;411411;41141108;4
411411081;Despesas com Eventos / Sinistros;2;1;2;41141108;411411081;4
411411082;Glosas;2;1;2;41141108;411411082;4
411412;Cobertura Assistencial com Preço Pós-estabelecido;1;1;2;41141;411412;4
41141203;Planos Coletivos por Adesão antes da Lei;1;1;2;411412;41141203;4
411412031;Despesas com Eventos / Sinistros;2;1;2;41141203;411412031;4
411412032;Glosas;2;1;2;41141203;411412032;4
411412033;Recuperação por Co-Participação;2;1;2;41141203;411412033;4
411412037;Despesas com Eventos/Sinistros - Judicial;2;1;2;41141203;411412037;4
411412039;Outras Recuperações;2;1;2;41141203;411412039;4
41141204;Planos Coletivos por Adesão depois da  Lei;1;1;2;411412;41141204;4
411412041;Despesas com Eventos / Sinistros;2;1;2;41141204;411412041;4
411412042;Glosas;2;1;2;41141204;411412042;4
411412043;Recuperação por Co-Participação;2;1;2;41141204;411412043;4
411412047;Despesas com Eventos/Sinistros - Judicial;2;1;2;41141204;411412047;4
411412049;Outras Recuperações;2;1;2;41141204;411412049;4
41141205;Planos Coletivos Empresariais antes da Lei;1;1;2;411412;41141205;4
411412051;Despesas com Eventos / Sinistros;2;1;2;41141205;411412051;4
411412052;Glosas;2;1;2;41141205;411412052;4
411412053;Recuperação por Co-Participação;2;1;2;41141205;411412053;4
411412057;Despesas com Eventos/Sinistros - Judicial;2;1;2;41141205;411412057;4
411412059;Outras Recuperações;2;1;2;41141205;411412059;4
41141206;Planos Coletivos Empresariais depois da  Lei;1;1;2;411412;41141206;4
411412061;Despesas com Eventos / Sinistros;2;1;2;41141206;411412061;4
411412062;Glosas;2;1;2;41141206;411412062;4
411412063;Recuperação por Co-Participação;2;1;2;41141206;411412063;4
411412067;Despesas com Eventos/Sinistros - Judicial;2;1;2;41141206;411412067;4
411412069;Outras Recuperações;2;1;2;41141206;411412069;4
41141208;Corresponsabilidade Assumida;1;1;2;411412;41141208;4
411412081;Despesas com Eventos / Sinistros;2;1;2;41141208;411412081;4
411412082;Glosas;2;1;2;41141208;411412082;4
41142;EVENTOS/SINISTROS  DE ASSISTÊNCIA ODONTOLÓGICA ;1;1;2;4114;41142;4
411421;Cobertura Assistencial com Preço Pré-estabelecido;1;1;2;41142;411421;4
41142101;Planos Individuais/Familiares antes da Lei;1;1;2;411421;41142101;4
411421011;Despesas com Eventos / Sinistros;2;1;2;41142101;411421011;4
411421012;Glosas;2;1;2;41142101;411421012;4
411421013;Recuperação por Co-Participação;2;1;2;41142101;411421013;4
411421017;Despesas com Eventos/Sinistros - Judicial;2;1;2;41142101;411421017;4
411421019;Outras Recuperações;2;1;2;41142101;411421019;4
41142102;Planos Individuais/Familiares depois da Lei;1;1;2;411421;41142102;4
411421021;Despesas com Eventos / Sinistros;2;1;2;41142102;411421021;4
411421022;Glosas;2;1;2;41142102;411421022;4
411421023;Recuperação por Co-Participação;2;1;2;41142102;411421023;4
411421027;Despesas com Eventos/Sinistros - Judicial;2;1;2;41142102;411421027;4
411421029;Outras Recuperações;2;1;2;41142102;411421029;4
41142103;Planos Coletivos por Adesão antes da Lei;1;1;2;411421;41142103;4
411421031;Despesas com Eventos / Sinistros;2;1;2;41142103;411421031;4
411421032;Glosas;2;1;2;41142103;411421032;4
411421033;Recuperação por Co-Participação;2;1;2;41142103;411421033;4
411421037;Despesas com Eventos/Sinistros - Judicial;2;1;2;41142103;411421037;4
411421039;Outras Recuperações;2;1;2;41142103;411421039;4
41142104;Planos Coletivos por Adesão depois da Lei;1;1;2;411421;41142104;4
411421041;Despesas com Eventos / Sinistros;2;1;2;41142104;411421041;4
411421042;Glosas;2;1;2;41142104;411421042;4
411421043;Recuperação por Co-Participação;2;1;2;41142104;411421043;4
411421047;Despesas com Eventos/Sinistros - Judicial;2;1;2;41142104;411421047;4
411421049;Outras Recuperações;2;1;2;41142104;411421049;4
41142105;Planos Coletivos Empresariais antes da Lei;1;1;2;411421;41142105;4
411421051;Despesas com Eventos / Sinistros;2;1;2;41142105;411421051;4
411421052;Glosas;2;1;2;41142105;411421052;4
411421053;Recuperação por Co-Participação;2;1;2;41142105;411421053;4
411421057;Despesas com Eventos/Sinistros - Judicial;2;1;2;41142105;411421057;4
411421059;Outras Recuperações;2;1;2;41142105;411421059;4
41142106;Planos Coletivos Empresariais depois da Lei;1;1;2;411421;41142106;4
411421061;Despesas com Eventos / Sinistros;2;1;2;41142106;411421061;4
411421062;Glosas;2;1;2;41142106;411421062;4
411421063;Recuperação por Co-Participação;2;1;2;41142106;411421063;4
411421067;Despesas com Eventos/Sinistros - Judicial;2;1;2;41142106;411421067;4
411421069;Outras Recuperações;2;1;2;41142106;411421069;4
41142108;Corresponsabilidade Assumida;1;1;2;411421;41142108;4
411421081;Despesas com Eventos / Sinistros;2;1;2;41142108;411421081;4
411421082;Glosas;2;1;2;41142108;411421082;4
411422;Cobertura Assistencial com Preço Pós-estabelecido;1;1;2;41142;411422;4
41142203;Planos Coletivos por Adesão antes da Lei;1;1;2;411422;41142203;4
